system:index,EVI,LC_Type1,NDVI,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b07,year,.geo
0_448,4866.130434782609,2,7369.869565217391,740.1739130434783,3530.3478260869565,594.2608695652174,647.4347826086956,2001,"{""type"":""Point"",""coordinates"":[114.2099863656955,4.193517124146125]}"
0_449,4891.434782608696,2,7417.130434782609,565.7826086956521,3287.391304347826,487.4782608695652,709.2608695652174,2001,"{""type"":""Point"",""coordinates"":[113.80317233505211,1.8254138534737132]}"
0_450,4911.173913043478,2,7780.913043478261,424.5652173913044,3170.608695652174,319.04347826086956,693.0434782608696,2001,"{""type"":""Point"",""coordinates"":[113.97020004789054,2.995371019540251]}"
0_452,5053.565217391304,8,7350.434782608696,533.8695652173913,3383.1739130434785,398.04347826086956,774.0,2001,"{""type"":""Point"",""coordinates"":[116.67689413269711,6.669328505165625]}"
0_456,3934.0434782608695,2,6558.434782608696,957.7391304347826,3102.4347826086955,890.6086956521739,831.0,2001,"{""type"":""Point"",""coordinates"":[102.62941418955143,5.492416212046578]}"
0_458,4841.434782608696,11,7558.608695652174,512.7826086956521,3203.1304347826085,454.7391304347826,502.60869565217394,2001,"{""type"":""Point"",""coordinates"":[117.74029842042664,2.7312591323293]}"
0_468,3117.2608695652175,14,5178.434782608696,895.1739130434783,2785.8260869565215,423.4782608695652,1557.9130434782608,2001,"{""type"":""Point"",""coordinates"":[99.72621473449568,1.4276947493638446]}"
0_469,5409.652173913043,2,7747.391304347826,644.0434782608696,3771.3478260869565,564.1304347826087,695.2608695652174,2001,"{""type"":""Point"",""coordinates"":[117.01256263237605,6.547727247667162]}"
0_473,3554.521739130435,9,5381.739130434783,951.0,3129.782608695652,506.39130434782606,1274.2608695652175,2001,"{""type"":""Point"",""coordinates"":[100.63117806508319,5.681216510510953]}"
0_474,5534.869565217391,8,7810.652173913043,514.8260869565217,3705.304347826087,334.8695652173913,715.1304347826087,2001,"{""type"":""Point"",""coordinates"":[116.39142124023512,5.3078921240639465]}"
0_475,5114.695652173913,2,7488.086956521739,575.695652173913,3450.0434782608695,377.0,834.1304347826087,2001,"{""type"":""Point"",""coordinates"":[116.3492113892146,5.679461744750162]}"
0_477,5680.739130434783,8,7760.0,513.8260869565217,3838.478260869565,434.1304347826087,691.0869565217391,2001,"{""type"":""Point"",""coordinates"":[99.8700971688961,2.7446062369706845]}"
0_480,4784.173913043478,2,7735.95652173913,443.7826086956522,3100.217391304348,361.7391304347826,524.6086956521739,2001,"{""type"":""Point"",""coordinates"":[115.90599344858643,3.7638366277724407]}"
0_486,4196.95652173913,14,5934.086956521739,890.8695652173913,3313.478260869565,704.5652173913044,948.9565217391304,2001,"{""type"":""Point"",""coordinates"":[102.48073044122768,2.5506027091829075]}"
0_487,5297.347826086957,2,7539.913043478261,557.4782608695652,3575.2608695652175,468.0869565217391,639.6521739130435,2001,"{""type"":""Point"",""coordinates"":[116.64425177885943,5.266800684025306]}"
0_496,4648.0,2,7028.347826086957,788.6086956521739,3331.3478260869565,678.1739130434783,690.9565217391304,2001,"{""type"":""Point"",""coordinates"":[110.40799023882872,1.2462930916824317]}"
0_498,4318.347826086957,2,7034.739130434783,655.6521739130435,3106.608695652174,619.0,709.4347826086956,2001,"{""type"":""Point"",""coordinates"":[117.07901273817515,4.079350027434785]}"
0_499,4971.95652173913,8,6995.739130434783,702.1304347826087,3723.8695652173915,480.30434782608694,748.6521739130435,2001,"{""type"":""Point"",""coordinates"":[101.68846441435167,1.8970683158328479]}"
0_501,4141.086956521739,10,6216.869565217391,782.2608695652174,3242.8260869565215,458.2608695652174,937.9565217391304,2001,"{""type"":""Point"",""coordinates"":[102.79269862482526,3.5820727324317763]}"
0_502,4627.04347826087,2,7702.391304347826,411.69565217391306,2988.304347826087,376.2173913043478,488.6521739130435,2001,"{""type"":""Point"",""coordinates"":[114.7072880699549,0.9329158468980993]}"
0_504,5133.826086956522,2,7877.130434782609,425.5217391304348,3285.695652173913,303.0,599.0,2001,"{""type"":""Point"",""coordinates"":[113.53234726770255,3.5046947633089243]}"
0_505,5077.04347826087,2,7850.869565217391,444.2608695652174,3274.304347826087,361.30434782608694,607.1739130434783,2001,"{""type"":""Point"",""coordinates"":[113.72213515074463,1.095904658358968]}"
0_506,3103.304347826087,12,5561.04347826087,524.304347826087,2236.7391304347825,288.30434782608694,698.4347826086956,2001,"{""type"":""Point"",""coordinates"":[100.35293357415806,6.029921700437392]}"
0_507,2553.478260869565,13,3533.391304347826,1571.6521739130435,3252.478260869565,856.1739130434783,1894.9565217391305,2001,"{""type"":""Point"",""coordinates"":[100.64380899919917,5.594478850624195]}"
0_508,4179.913043478261,14,5877.913043478261,1041.9130434782608,3555.7391304347825,924.2173913043479,1099.7391304347825,2001,"{""type"":""Point"",""coordinates"":[101.27276432218633,1.4001650655384255]}"
0_510,4782.173913043478,2,7591.130434782609,485.2173913043478,3083.391304347826,404.30434782608694,563.5652173913044,2001,"{""type"":""Point"",""coordinates"":[116.83563259459716,5.579841786258425]}"
0_511,3515.608695652174,12,5667.913043478261,865.2173913043479,2814.1739130434785,657.1739130434783,957.0434782608696,2001,"{""type"":""Point"",""coordinates"":[109.19213373677175,1.6047141169281192]}"
0_512,5974.565217391304,2,7496.304347826087,725.0,4441.826086956522,541.695652173913,879.7391304347826,2001,"{""type"":""Point"",""coordinates"":[118.4644024640265,5.23826271016267]}"
0_515,5000.391304347826,2,7496.173913043478,562.2608695652174,3469.521739130435,492.2173913043478,788.5217391304348,2001,"{""type"":""Point"",""coordinates"":[116.40019772939765,0.9251414551275081]}"
0_520,5164.260869565217,9,7584.782608695652,580.0,3591.6521739130435,419.0869565217391,884.9565217391304,2001,"{""type"":""Point"",""coordinates"":[102.63239017530586,5.666348389578933]}"
0_524,4310.04347826087,2,6147.695652173913,964.2173913043479,3581.304347826087,907.0434782608696,866.3478260869565,2001,"{""type"":""Point"",""coordinates"":[118.07897470396311,1.19448096946881]}"
0_528,4423.130434782609,2,7170.695652173913,563.1739130434783,2980.086956521739,576.7826086956521,676.6086956521739,2001,"{""type"":""Point"",""coordinates"":[110.1770010197986,1.389069344353002]}"
0_533,4397.869565217391,2,7698.652173913043,396.1304347826087,2754.3478260869565,353.7826086956522,507.0869565217391,2001,"{""type"":""Point"",""coordinates"":[112.17339460196533,1.4726613106838509]}"
0_534,4347.434782608696,8,6952.130434782609,641.4347826086956,3034.7391304347825,567.6521739130435,556.6086956521739,2001,"{""type"":""Point"",""coordinates"":[109.28697696968754,1.0014281257278588]}"
0_535,4789.782608695652,8,7051.478260869565,627.8260869565217,3366.782608695652,508.2608695652174,842.4347826086956,2001,"{""type"":""Point"",""coordinates"":[100.21395316251291,1.7816822589213124]}"
0_537,4254.782608695652,8,6574.826086956522,762.695652173913,3275.1304347826085,694.4782608695652,876.5217391304348,2001,"{""type"":""Point"",""coordinates"":[116.50471323125804,5.043108024476942]}"
0_539,5200.434782608696,11,7974.086956521739,369.4782608695652,3030.782608695652,424.5652173913044,419.9130434782609,2001,"{""type"":""Point"",""coordinates"":[117.36441915866833,4.179948495286161]}"
0_541,5386.521739130435,8,7444.695652173913,536.8260869565217,3683.8260869565215,387.95652173913044,907.2608695652174,2001,"{""type"":""Point"",""coordinates"":[113.77043309384027,3.371455540342943]}"
0_542,4980.826086956522,2,7632.391304347826,511.8695652173913,3368.913043478261,390.4782608695652,623.8695652173913,2001,"{""type"":""Point"",""coordinates"":[101.4367947729447,1.2774663901808343]}"
0_543,5000.565217391304,2,7465.739130434783,662.2173913043479,3491.0434782608695,521.1739130434783,650.5652173913044,2001,"{""type"":""Point"",""coordinates"":[116.15974402622493,3.969665792466187]}"
0_551,4706.0,2,6970.565217391304,686.8260869565217,3366.8695652173915,623.9565217391304,763.304347826087,2001,"{""type"":""Point"",""coordinates"":[113.41381198190832,2.026886568045375]}"
0_561,4458.95652173913,10,6407.826086956522,788.5217391304348,3473.6521739130435,499.2608695652174,1075.8260869565217,2001,"{""type"":""Point"",""coordinates"":[100.71490798359477,6.122564937347458]}"
0_564,2776.782608695652,12,4367.739130434783,1249.0869565217392,3001.0,837.3913043478261,1251.304347826087,2001,"{""type"":""Point"",""coordinates"":[114.39838867377969,2.3667180089685527]}"
0_567,3546.6521739130435,14,5533.04347826087,818.1304347826087,2869.7391304347825,530.6086956521739,1027.1739130434783,2001,"{""type"":""Point"",""coordinates"":[101.0023695463561,6.832904719678817]}"
0_568,4235.695652173913,2,6536.478260869565,782.0434782608696,3262.304347826087,748.4782608695652,742.0869565217391,2001,"{""type"":""Point"",""coordinates"":[116.19208654519456,1.8959100744274158]}"
0_572,5526.826086956522,2,7710.04347826087,495.60869565217394,3608.6521739130435,457.60869565217394,707.2608695652174,2001,"{""type"":""Point"",""coordinates"":[117.10522394406945,5.275316265338235]}"
0_573,4807.913043478261,8,7123.652173913043,605.1739130434783,3333.304347826087,530.0,865.6086956521739,2001,"{""type"":""Point"",""coordinates"":[116.28146476226185,5.563352327558882]}"
0_574,4859.173913043478,2,7023.95652173913,780.0,3513.217391304348,651.5217391304348,695.0434782608696,2001,"{""type"":""Point"",""coordinates"":[101.03351659690091,5.427948766289235]}"
0_575,3693.478260869565,2,6258.739130434783,766.3913043478261,2842.7391304347825,727.8260869565217,751.9565217391304,2001,"{""type"":""Point"",""coordinates"":[115.49994595054007,2.4168791107051155]}"
0_576,5173.478260869565,2,7226.217391304348,732.7391304347826,3824.6521739130435,561.9565217391304,734.4782608695652,2001,"{""type"":""Point"",""coordinates"":[101.65956276429836,0.8797833674119608]}"
0_577,3468.086956521739,2,5217.173913043478,1222.5652173913043,3336.391304347826,1093.4347826086957,997.3913043478261,2001,"{""type"":""Point"",""coordinates"":[115.5676754799024,1.0117530854633145]}"
0_578,5044.95652173913,2,6861.304347826087,867.0434782608696,3726.8260869565215,893.2173913043479,877.0434782608696,2001,"{""type"":""Point"",""coordinates"":[111.73032444129872,0.935906981016293]}"
0_581,4981.173913043478,2,6996.217391304348,715.8695652173913,3577.2608695652175,708.1739130434783,747.5652173913044,2001,"{""type"":""Point"",""coordinates"":[118.38529019148885,1.2352886252910007]}"
0_584,5259.565217391304,8,7443.173913043478,531.8260869565217,3571.0434782608695,352.2608695652174,953.0,2001,"{""type"":""Point"",""coordinates"":[116.18857163335069,5.314621833134685]}"
0_585,5335.565217391304,2,7827.695652173913,450.5217391304348,3465.782608695652,326.60869565217394,780.2608695652174,2001,"{""type"":""Point"",""coordinates"":[116.4714469221143,0.9653347685883512]}"
0_591,5307.782608695652,2,8132.608695652174,355.6521739130435,3307.0434782608695,324.1304347826087,524.5217391304348,2001,"{""type"":""Point"",""coordinates"":[109.9746584407869,1.6269789870359945]}"
0_593,4635.434782608696,2,7743.130434782609,414.1304347826087,2961.1739130434785,338.17391304347825,585.8260869565217,2001,"{""type"":""Point"",""coordinates"":[116.7060089144935,1.559379999393207]}"
0_594,4825.260869565217,2,7332.260869565217,629.1739130434783,3348.478260869565,540.0434782608696,779.8260869565217,2001,"{""type"":""Point"",""coordinates"":[102.5086702014349,4.2845081394740685]}"
0_600,2681.478260869565,9,4265.521739130435,1223.4347826086957,2864.1304347826085,782.7826086956521,1136.0,2001,"{""type"":""Point"",""coordinates"":[115.57121595335609,1.822948019569539]}"
0_603,3520.9565217391305,2,6074.739130434783,908.8260869565217,2797.0434782608695,874.0,753.1304347826087,2001,"{""type"":""Point"",""coordinates"":[101.802067702951,5.414986427926611]}"
0_605,5648.608695652174,2,8072.652173913043,399.30434782608694,3590.782608695652,331.4782608695652,600.695652173913,2001,"{""type"":""Point"",""coordinates"":[101.22677560297032,3.887684493735633]}"
0_613,4846.608695652174,8,7325.913043478261,509.30434782608694,3249.913043478261,317.6521739130435,816.4782608695652,2001,"{""type"":""Point"",""coordinates"":[100.90647068828646,4.841936057160182]}"
0_617,5075.0,2,7526.217391304348,489.60869565217394,3218.1739130434785,414.8695652173913,635.9130434782609,2001,"{""type"":""Point"",""coordinates"":[101.908651490572,4.66360719113236]}"
0_618,4173.913043478261,2,6532.739130434783,780.695652173913,3157.0,655.7391304347826,748.8260869565217,2001,"{""type"":""Point"",""coordinates"":[113.51050435170842,1.9890414241891816]}"
0_621,5823.217391304348,2,7635.130434782609,519.8260869565217,3716.478260869565,518.7826086956521,676.9565217391304,2001,"{""type"":""Point"",""coordinates"":[102.77472841411502,5.063264922378802]}"
0_626,4854.086956521739,2,7712.521739130435,425.5652173913044,3200.4347826086955,327.60869565217394,627.0,2001,"{""type"":""Point"",""coordinates"":[116.57993571930508,1.421827459029738]}"
0_628,4956.608695652174,2,7589.304347826087,496.7826086956522,3307.5652173913045,446.2608695652174,615.2173913043479,2001,"{""type"":""Point"",""coordinates"":[115.65962202002636,1.3860537478183228]}"
0_629,4109.086956521739,8,6653.086956521739,577.4782608695652,2901.1739130434785,427.2173913043478,879.1739130434783,2001,"{""type"":""Point"",""coordinates"":[99.88502828364244,2.5366918340546762]}"
0_637,5064.95652173913,2,7262.478260869565,662.1739130434783,3539.913043478261,551.2608695652174,677.2173913043479,2001,"{""type"":""Point"",""coordinates"":[114.0941655395966,4.054629409681058]}"
0_638,5247.260869565217,2,8066.913043478261,364.6521739130435,3273.6521739130435,289.2608695652174,548.1739130434783,2001,"{""type"":""Point"",""coordinates"":[112.69068956389727,1.6728421835462193]}"
0_639,4320.130434782609,2,6808.304347826087,779.6521739130435,3224.0434782608695,633.695652173913,717.1304347826087,2001,"{""type"":""Point"",""coordinates"":[116.20890140047922,4.107321442519219]}"
0_643,3806.217391304348,2,6121.95652173913,877.4347826086956,3082.695652173913,815.2173913043479,886.1739130434783,2001,"{""type"":""Point"",""coordinates"":[115.91243966953833,1.3302942776726363]}"
0_646,4980.173913043478,2,7361.217391304348,566.9130434782609,3371.391304347826,492.4347826086956,755.9565217391304,2001,"{""type"":""Point"",""coordinates"":[111.97106545496806,1.6713682652398]}"
0_649,5224.375,11,7600.375,472.5,3523.625,512.75,800.25,2001,"{""type"":""Point"",""coordinates"":[118.74420428602046,4.949811218272453]}"
0_651,4984.95652173913,2,8040.304347826087,375.5652173913044,3130.8695652173915,371.60869565217394,552.7391304347826,2001,"{""type"":""Point"",""coordinates"":[113.49349011914767,1.247906729015674]}"
0_653,4410.086956521739,2,7999.434782608696,311.0869565217391,2503.0,299.8695652173913,434.60869565217394,2001,"{""type"":""Point"",""coordinates"":[114.78229475610593,4.590774758949093]}"
0_654,4428.478260869565,2,7166.173913043478,564.3913043478261,2952.478260869565,585.4347826086956,624.9130434782609,2001,"{""type"":""Point"",""coordinates"":[112.10282028980389,1.7954517754625046]}"
0_662,5052.086956521739,2,7640.565217391304,560.0434782608696,3480.086956521739,491.2173913043478,660.7391304347826,2001,"{""type"":""Point"",""coordinates"":[102.32538147741147,5.78712046261453]}"
0_668,3462.782608695652,2,6523.826086956522,650.5217391304348,2526.5652173913045,566.0,586.3478260869565,2001,"{""type"":""Point"",""coordinates"":[115.06467077817986,2.8351642017198015]}"
0_669,4947.913043478261,2,7143.086956521739,692.304347826087,3551.9565217391305,512.3478260869565,596.6521739130435,2001,"{""type"":""Point"",""coordinates"":[117.6193988477126,1.8053558551737738]}"
0_670,4900.130434782609,8,7074.782608695652,768.6086956521739,3616.9565217391305,652.7826086956521,683.5217391304348,2001,"{""type"":""Point"",""coordinates"":[101.3473308887977,0.8890008044950585]}"
0_675,4352.260869565217,2,6883.565217391304,564.0869565217391,2976.7391304347825,464.0869565217391,681.3913043478261,2001,"{""type"":""Point"",""coordinates"":[101.60366829756708,2.0616646961752934]}"
0_678,4480.869565217391,2,7075.434782608696,566.3478260869565,2998.8695652173915,571.7391304347826,612.4347826086956,2001,"{""type"":""Point"",""coordinates"":[112.9289645747238,1.0595063759291203]}"
0_682,3783.2608695652175,2,5955.04347826087,998.8695652173913,3262.782608695652,924.2608695652174,872.304347826087,2001,"{""type"":""Point"",""coordinates"":[102.11767007444128,3.1467798397058364]}"
0_685,5412.695652173913,8,7726.173913043478,480.60869565217394,3684.6521739130435,318.39130434782606,945.304347826087,2001,"{""type"":""Point"",""coordinates"":[116.17447036575027,5.396785679655955]}"
